"","No_ofProducts","GenderID","TransactedProducts","HasFixedDeposit","HasActiveLoans","LoanHistory","ChurnStatus","Total_Deposits","Total_Deposits_per_day","Total_Deposits_per_week","Total_Deposits_per_month","Total_Deposits_per_year","Av_Deposits","No_Trx","WeekdayTrx","EndMonthTrxs","MidMonthTrxs","Transactions_per_day","Transactions_per_week","Transactions_per_month","Transactions_per_year","Total_Withdrawals","Max_Withdrawals","Av_Withdrawals","days_since_last_trx","LastDepositBalance"
"9023","1","M","1","1","NO","No","Churn",1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,558,0
"9024","2","M","2","1","NO","No","Not_Churn",6.07,0.0562037037037037,0.393425925925926,1.68611111111111,20.5143518518519,0.867142857142857,7,4,4,3,0.0648148148148148,0.453703703703704,1.94444444444444,23.6574074074074,3,3,0.428571428571429,0,3.07
"9025","1","M","1","1","NO","No","Churn",9628.01,481.4005,3369.8035,14442.015,175711.1825,962.801,10,5,7,3,0.5,3.5,15,182.5,9628,5000,962.8,538,0
"9026","1","M","1","1","NO","No","Churn",5,5,5,5,5,5,1,1,0,1,1,1,1,1,0,0,0,558,0
"9027","1","M","1","1","NO","No","Churn",370,16.8181818181818,117.727272727273,504.545454545455,6138.63636363636,33.6363636363636,11,7,5,6,0.5,3.5,15,182.5,370,100,33.6363636363636,536,0
"9028","1","M","1","1","NO","No","Churn",468,2.98089171974522,20.8662420382166,89.4267515923567,1088.02547770701,93.6,5,3,1,4,0.0318471337579618,0.222929936305732,0.955414012738854,11.6242038216561,468,410,93.6,381,0
"9029","2","M","2","1","NO","No","Not_Churn",9021.91,18.1162851405622,126.813995983936,543.488554216867,6612.44407630522,196.12847826087,46,33,34,12,0.0923694779116466,0.646586345381526,2.7710843373494,33.714859437751,9003.35,3000,195.725,0,18.56
"9030","2","M","2","1","NO","No","Not_Churn",7.21,0.0139728682170543,0.0978100775193799,0.419186046511628,5.10009689922481,0.313478260869565,23,18,23,0,0.0445736434108527,0.312015503875969,1.33720930232558,16.2693798449612,5,3,0.217391304347826,0,2.21
"9031","1","M","1","1","NO","No","Churn",3,0.029126213592233,0.203883495145631,0.87378640776699,10.631067961165,1.5,2,2,0,2,0.0194174757281553,0.135922330097087,0.58252427184466,7.0873786407767,3,3,1.5,441,0
"9032","2","M","2","1","NO","No","Not_Churn",12.71,0.022818671454219,0.159730700179533,0.684560143626571,8.32881508078995,0.334473684210526,38,27,35,3,0.0682226211849192,0.477558348294434,2.04667863554758,24.9012567324955,6.16,6,0.162105263157895,0,6.55
"9033","1","F","1","1","NO","No","Not_Churn",20,3.33333333333333,23.3333333333333,100,1216.66666666667,10,2,1,1,1,0.333333333333333,2.33333333333333,10,121.666666666667,20,20,10,96,0
"9034","2","M","2","1","NO","No","Not_Churn",6.37,0.0114362657091562,0.0800538599640934,0.343087971274686,4.17423698384201,0.289545454545455,22,14,19,3,0.0394973070017953,0.276481149012567,1.18491921005386,14.4165170556553,3,3,0.136363636363636,0,3.37
"9035","1","F","1","1","NO","No","Churn",105,0.9375,6.5625,28.125,342.1875,26.25,4,4,3,1,0.0357142857142857,0.25,1.07142857142857,13.0357142857143,100,50,25,443,0
"9036","2","M","2","1","NO","No","Not_Churn",318,159,1113,4770,58035,31.8,10,10,0,10,5,35,150,1825,318,106,31.8,299,0
"9037","2","M","2","1","NO","No","Churn",300.14,13.0495652173913,91.3469565217391,391.486956521739,4763.09130434783,37.5175,8,8,5,3,0.347826086956522,2.43478260869565,10.4347826086957,126.95652173913,300.02,100,37.5025,530,0.12
"9038","1","M","1","1","NO","No","Churn",20,2.85714285714286,20,85.7142857142857,1042.85714285714,6.66666666666667,3,1,2,1,0.428571428571429,3,12.8571428571429,156.428571428571,20,20,6.66666666666667,549,0
"9039","1","M","1","1","NO","No","Churn",30,10,70,300,3650,10,3,2,2,1,1,7,30,365,30,20,10,553,0
"9040","2","M","2","1","NO","No","Not_Churn",30.48,0.0551175406871609,0.385822784810127,1.65352622061483,20.1179023508137,1.38545454545455,22,18,18,4,0.0397830018083183,0.278481012658228,1.19349005424955,14.5207956600362,5,5,0.227272727272727,0,5.48
"9041","2","M","2","0","NO","No","Not_Churn",7041.32,59.170756302521,414.195294117647,1775.12268907563,21597.3260504202,370.595789473684,19,12,6,13,0.159663865546218,1.11764705882353,4.78991596638655,58.2773109243698,7035.1,2000,370.268421052632,17,0
"9042","2","M","2","1","NO","No","Not_Churn",2406.31,4.32789568345324,30.2952697841727,129.836870503597,1579.68192446043,66.8419444444445,36,22,24,12,0.0647482014388489,0.453237410071942,1.94244604316547,23.6330935251799,2400.87,400,66.6908333333333,0,5.44
"9043","1","M","1","1","NO","No","Churn",6000,6000,6000,6000,6000,3000,2,0,0,2,2,2,2,2,6000,6000,3000,543,0
"9044","1","F","1","1","NO","No","Churn",600,10,70,300,3650,150,4,4,0,4,0.0666666666666667,0.466666666666667,2,24.3333333333333,600,300,150,435,0
"9045","1","M","1","1","NO","No","Churn",5,5,5,5,5,5,1,0,0,1,1,1,1,1,0,0,0,556,0
"9046","3","M","3","0","NO","No","Not_Churn",20469.37,39.5925918762089,277.148143133462,1187.77775628627,14451.2960348162,319.83390625,64,53,27,37,0.123791102514507,0.866537717601547,3.7137330754352,45.183752417795,20452.08,2000,319.56375,0,1.17
"9047","1","F","1","1","NO","No","Churn",4,4,4,4,4,4,1,1,1,0,1,1,1,1,0,0,0,555,0
"9048","1","M","1","1","NO","No","Churn",350,350,2450,10500,127750,58.3333333333333,6,6,6,0,6,42,180,2190,350,200,58.3333333333333,554,0
"9049","1","M","1","1","NO","No","Churn",500,500,500,500,500,250,2,2,0,2,2,2,2,2,500,500,250,533,0
"9050","1","M","1","1","NO","No","Churn",100,100,100,100,100,50,2,2,2,0,2,2,2,2,100,100,50,555,0
"9051","1","M","1","1","NO","No","Not_Churn",5,0.0190839694656489,0.133587786259542,0.572519083969466,6.96564885496183,2.5,2,1,0,2,0.00763358778625954,0.0534351145038168,0.229007633587786,2.78625954198473,5,5,2.5,269,0
"9052","1","M","1","1","NO","No","Churn",1700,340,2380,10200,124100,425,4,3,4,0,0.8,5.6,24,292,1700,1000,425,549,0
"9053","1","M","1","1","NO","No","Churn",60,60,60,60,60,30,2,2,0,2,2,2,2,2,60,60,30,534,0
"9054","3","M","3","0","NO","No","Not_Churn",9363.28,22.2405700712589,155.683990498812,667.217102137767,8117.8080760095,126.530810810811,74,68,34,40,0.175771971496437,1.23040380047506,5.27315914489311,64.1567695961995,7860.51,1500,106.223108108108,0,0
"9055","2","F","2","1","NO","No","Churn",600,150,1050,4500,54750,100,6,6,0,6,1.5,10.5,45,547.5,600,200,100,387,0
"9056","2","M","2","1","NO","No","Not_Churn",1943.41,3.52067028985507,24.6446920289855,105.620108695652,1285.0446557971,35.3347272727273,55,41,49,6,0.0996376811594203,0.697463768115942,2.98913043478261,36.3677536231884,1473.18,450,26.7850909090909,0,467.37
"9057","2","M","2","1","NO","No","Not_Churn",6.37,0.0114774774774775,0.0803423423423423,0.344324324324324,4.18927927927928,0.289545454545455,22,17,22,0,0.0396396396396396,0.277477477477477,1.18918918918919,14.4684684684685,3,3,0.136363636363636,0,3.37
"9058","1","M","1","1","NO","No","Not_Churn",20,20,140,600,7300,10,2,2,0,2,2,14,60,730,20,20,10,285,0
"9059","1","M","1","1","NO","No","Churn",3,1.5,10.5,45,547.5,1,3,3,3,0,1.5,10.5,45,547.5,3,3,1,551,0
"9060","1","M","1","1","NO","No","Churn",7120,91.2820512820513,638.974358974359,2738.46153846154,33317.9487179487,323.636363636364,22,16,6,16,0.282051282051282,1.97435897435897,8.46153846153846,102.948717948718,7120,3400,323.636363636364,474,0
"9061","2","M","2","1","NO","No","Churn",600,300,2100,9000,109500,50,12,12,12,0,6,42,180,2190,600,200,50,552,0
"9062","1","M","1","1","NO","No","Churn",10,1.42857142857143,10,42.8571428571429,521.428571428571,3.33333333333333,3,2,2,1,0.428571428571429,3,12.8571428571429,156.428571428571,10,10,3.33333333333333,546,0
"9063","1","M","1","1","NO","No","Not_Churn",4949.19,8.9335559566787,62.5348916967509,268.006678700361,3260.74792418773,176.756785714286,28,19,21,7,0.0505415162454874,0.353790613718412,1.51624548736462,18.4476534296029,4920,4800,175.714285714286,0,0
"9064","1","M","1","1","NO","No","Churn",280,2.82828282828283,19.7979797979798,84.8484848484849,1032.32323232323,17.5,16,15,1,15,0.161616161616162,1.13131313131313,4.84848484848485,58.989898989899,280,120,17.5,440,0
"9065","1","M","1","1","NO","No","Churn",4,4,4,4,4,4,1,1,1,0,1,1,1,1,0,0,0,551,0
"9066","1","M","1","1","NO","No","Not_Churn",22030,40.4963235294118,283.474264705882,1214.88970588235,14781.1580882353,218.118811881188,101,79,31,70,0.185661764705882,1.29963235294118,5.56985294117647,67.7665441176471,20200,1400,200,2,0
"9067","1","M","1","1","NO","No","Not_Churn",1625.48,3.29044534412955,23.0331174089069,98.7133603238866,1201.01255060729,52.4348387096774,31,20,25,6,0.062753036437247,0.439271255060729,1.88259109311741,22.9048582995951,1450,230,46.7741935483871,0,0
"9068","2","M","2","1","NO","No","Churn",900,450,3150,13500,164250,100,9,3,0,9,4.5,31.5,135,1642.5,900,300,100,541,0
"9069","2","M","2","1","NO","No","Not_Churn",6.36,0.0117777777777778,0.0824444444444445,0.353333333333333,4.29888888888889,0.302857142857143,21,16,18,3,0.0388888888888889,0.272222222222222,1.16666666666667,14.1944444444444,3,3,0.142857142857143,0,3.36
"9070","1","M","1","1","NO","No","Not_Churn",350,58.3333333333333,408.333333333333,1750,21291.6666666667,58.3333333333333,6,3,0,6,1,7,30,365,350,150,58.3333333333333,347,0
"9071","2","M","2","1","NO","No","Not_Churn",1908.68,3.52805914972274,24.6964140480592,105.841774491682,1287.7415896488,31.8113333333333,60,47,34,26,0.11090573012939,0.77634011090573,3.3271719038817,40.4805914972274,1668.17,280,27.8028333333333,0,0
"9072","2","M","2","1","NO","No","Not_Churn",16.91,0.0305234657039711,0.213664259927798,0.915703971119134,11.1410649819495,0.42275,40,30,40,0,0.0722021660649819,0.505415162454874,2.16606498194946,26.3537906137184,8.18,8,0.2045,0,8.73
"9073","1","M","1","1","NO","No","Not_Churn",35.07,0.163878504672897,1.14714953271028,4.91635514018692,59.8156542056075,4.38375,8,5,8,0,0.0373831775700935,0.261682242990654,1.1214953271028,13.6448598130841,0,0,0,0,0
"9074","1","M","1","1","NO","No","Churn",100,5,35,150,1825,50,2,1,0,2,0.1,0.7,3,36.5,100,100,50,495,0
"9075","1","M","1","1","NO","No","Churn",4,4,4,4,4,4,1,1,0,1,1,1,1,1,0,0,0,545,0
"9076","2","M","2","1","NO","No","Not_Churn",4.1,0.0143356643356643,0.10034965034965,0.43006993006993,5.23251748251748,0.315384615384615,13,10,10,3,0.0454545454545455,0.318181818181818,1.36363636363636,16.5909090909091,2,2,0.153846153846154,0,2.1
"9077","1","M","1","1","NO","No","Churn",3,3,3,3,3,3,1,1,1,0,1,1,1,1,0,0,0,554,0
"9078","2","M","2","1","NO","No","Not_Churn",4186.65,9.22169603524229,64.551872246696,276.650881057269,3365.91905286344,130.8328125,32,22,18,14,0.0704845814977974,0.493392070484581,2.11453744493392,25.726872246696,3765.25,1456,117.6640625,0,421.4
"9079","1","M","1","1","NO","No","Churn",550,22,154,660,8030,137.5,4,2,1,3,0.16,1.12,4.8,58.4,550,530,137.5,514,0
"9080","1","M","1","1","NO","No","Churn",1000,333.333333333333,2333.33333333333,10000,121666.666666667,333.333333333333,3,3,2,1,1,7,30,365,1000,500,333.333333333333,485,0
"9081","2","M","2","1","NO","No","Not_Churn",15.16,0.0306882591093117,0.214817813765182,0.920647773279352,11.2012145748988,0.891764705882353,17,12,8,9,0.034412955465587,0.240890688259109,1.03238866396761,12.5607287449393,12,3,0.705882352941177,0,3.16
"9082","3","M","3","0","NO","No","Churn",52692.76,335.622675159236,2349.35872611465,10068.6802547771,122502.276433121,280.280638297872,188,138,33,155,1.19745222929936,8.38216560509554,35.9235668789809,437.070063694268,52692.47,3489,280.279095744681,384,0
"9083","1","M","1","1","NO","No","Churn",1,0.03125,0.21875,0.9375,11.40625,0.5,2,1,2,0,0.0625,0.4375,1.875,22.8125,1,1,0.5,522,0
"9084","1","M","1","1","NO","No","Not_Churn",1050,262.5,1837.5,7875,95812.5,210,5,4,0,5,1.25,8.75,37.5,456.25,1050,500,210,100,0
"9085","1","M","1","1","NO","No","Churn",350,58.3333333333333,408.333333333333,1750,21291.6666666667,50,7,7,3,4,1.16666666666667,8.16666666666667,35,425.833333333333,350,250,50,545,0
"9086","1","M","1","1","NO","No","Churn",4,4,4,4,4,4,1,0,1,0,1,1,1,1,0,0,0,550,0
"9087","1","M","1","1","NO","No","Churn",15,1.875,13.125,56.25,684.375,7.5,2,1,1,1,0.25,1.75,7.5,91.25,15,15,7.5,457,0
"9088","1","F","1","1","NO","No","Churn",500,500,3500,15000,182500,166.666666666667,3,3,0,3,3,21,90,1095,500,495,166.666666666667,540,0
"9089","1","M","1","1","NO","No","Churn",100,33.3333333333333,233.333333333333,1000,12166.6666666667,50,2,1,0,2,0.666666666666667,4.66666666666667,20,243.333333333333,100,100,50,543,0
"9090","1","M","1","1","NO","No","Churn",221,11.05,77.35,331.5,4033.25,55.25,4,4,1,3,0.2,1.4,6,73,211,211,52.75,533,0
"9091","2","M","2","1","NO","No","Churn",18.01,1.50083333333333,10.5058333333333,45.025,547.804166666667,3.00166666666667,6,6,4,2,0.5,3.5,15,182.5,12,6,2,420,0.01
"9092","1","M","1","1","NO","No","Churn",300,42.8571428571429,300,1285.71428571429,15642.8571428571,150,2,2,1,1,0.285714285714286,2,8.57142857142857,104.285714285714,300,300,150,523,0
"9093","1","M","1","1","NO","No","Not_Churn",10,10,10,10,10,10,1,1,0,1,1,1,1,1,0,0,0,23,0
"9094","1","M","1","1","NO","No","Not_Churn",50,4.54545454545455,31.8181818181818,136.363636363636,1659.09090909091,25,2,1,1,1,0.181818181818182,1.27272727272727,5.45454545454546,66.3636363636364,50,50,25,339,0
"9095","1","M","1","1","NO","No","Churn",3,3,3,3,3,3,1,1,1,0,1,1,1,1,0,0,0,553,0
"9096","1","F","1","1","NO","No","Not_Churn",250,250,1750,7500,91250,125,2,1,0,2,2,14,60,730,250,250,125,221,0
"9097","1","M","1","1","NO","No","Churn",7,7,7,7,7,7,1,0,0,1,1,1,1,1,0,0,0,465,0
"9098","2","M","2","1","NO","No","Not_Churn",20.87,0.0478669724770642,0.33506880733945,1.43600917431193,17.4714449541284,0.6521875,32,24,29,3,0.073394495412844,0.513761467889908,2.20183486238532,26.7889908256881,10.14,10,0.316875,0,10.73
"9099","2","F","2","1","NO","No","Churn",2403.03,18.3437404580153,128.406183206107,550.312213740458,6695.46526717557,150.189375,16,13,3,13,0.122137404580153,0.854961832061069,3.66412213740458,44.5801526717557,2403,500,150.1875,409,0
"9100","2","M","2","1","NO","No","Churn",1732,36.0833333333333,252.583333333333,1082.5,13170.4166666667,108.25,16,15,0,16,0.333333333333333,2.33333333333333,10,121.666666666667,1732,1000,108.25,496,0
"9101","1","M","1","1","NO","No","Not_Churn",15,15,15,15,15,15,1,1,1,0,1,1,1,1,0,0,0,183,0
"9102","2","M","2","1","NO","No","Churn",1650,275,1925,8250,100375,137.5,12,6,0,12,2,14,60,730,1650,550,137.5,415,0
"9103","2","M","2","1","NO","No","Not_Churn",3.06,0.0165405405405405,0.115783783783784,0.496216216216216,6.0372972972973,0.306,10,4,10,0,0.0540540540540541,0.378378378378378,1.62162162162162,19.7297297297297,1,1,0.1,0,1.06
"9104","1","M","1","1","NO","No","Not_Churn",21,0.0608695652173913,0.426086956521739,1.82608695652174,22.2173913043478,5.25,4,2,0,4,0.0115942028985507,0.0811594202898551,0.347826086956522,4.23188405797101,20,20,5,162,0
"9105","1","F","1","1","NO","No","Churn",6,6,6,6,6,6,1,1,1,0,1,1,1,1,0,0,0,463,0
"9106","1","M","1","1","NO","No","Churn",20,20,20,20,20,20,1,1,0,1,1,1,1,1,0,0,0,532,0
"9107","3","M","3","0","NO","No","Not_Churn",2003.72,62.61625,438.31375,1878.4875,22854.93125,154.132307692308,13,3,0,13,0.40625,2.84375,12.1875,148.28125,1500.56,500,115.427692307692,22,500
"9108","1","M","1","1","NO","No","Churn",400,100,700,3000,36500,200,2,1,0,2,0.5,3.5,15,182.5,400,400,200,538,0
"9109","1","F","1","1","NO","No","Churn",3,3,3,3,3,3,1,1,0,1,1,1,1,1,0,0,0,544,0
"9110","2","M","2","1","NO","No","Not_Churn",299.18,1.1039852398524,7.72789667896679,33.119557195572,402.954612546125,11.9672,25,15,13,12,0.0922509225092251,0.645756457564576,2.76752767527675,33.6715867158672,299.02,100,11.9608,124,0.16
"9111","3","M","3","0","NO","No","Not_Churn",49246.29,90.1946703296703,631.362692307692,2705.84010989011,32921.0546703297,142.330317919075,346,221,141,205,0.633699633699634,4.43589743589744,19.010989010989,231.300366300366,44851.94,2500,129.629884393064,0,3169.18
"9112","2","M","2","1","NO","No","Not_Churn",10588.9,50.9081730769231,356.357211538462,1527.24519230769,18581.4831730769,153.46231884058,69,57,32,37,0.331730769230769,2.32211538461538,9.95192307692308,121.081730769231,10564.13,2141,153.103333333333,0,24.77
"9113","1","M","1","1","NO","No","Churn",552,3.56129032258065,24.9290322580645,106.838709677419,1299.87096774194,92,6,5,6,0,0.0387096774193548,0.270967741935484,1.16129032258065,14.1290322580645,550,350,91.6666666666667,396,0
"9114","1","M","1","1","NO","No","Churn",2,2,2,2,2,2,1,1,1,0,1,1,1,1,0,0,0,490,0
"9115","2","M","2","1","NO","No","Not_Churn",46.25,0.0853321033210332,0.597324723247232,2.559963099631,31.1462177121771,2.10227272727273,22,17,12,10,0.040590405904059,0.284132841328413,1.21771217712177,14.8154981549816,40,15,1.81818181818182,0,5.25
"9116","1","M","1","1","NO","No","Churn",8,0.5,3.5,15,182.5,4,2,1,1,1,0.125,0.875,3.75,45.625,8,8,4,535,0
"9117","1","M","1","1","NO","No","Not_Churn",1300.08,29.5472727272727,206.830909090909,886.418181818182,10784.7545454545,76.4752941176471,17,15,10,7,0.386363636363636,2.70454545454545,11.5909090909091,141.022727272727,1295.01,500,76.1770588235294,204,0
"9118","1","M","1","1","NO","No","Churn",6,0.0631578947368421,0.442105263157895,1.89473684210526,23.0526315789474,1.5,4,3,1,3,0.0421052631578947,0.294736842105263,1.26315789473684,15.3684210526316,6,3,1.5,431,0
"9119","1","M","1","1","NO","No","Not_Churn",100.36,0.182141560798548,1.27499092558984,5.46424682395644,66.4816696914701,5.2821052631579,19,14,19,0,0.0344827586206897,0.241379310344828,1.03448275862069,12.5862068965517,0,0,0,0,0
"9120","1","M","1","1","NO","No","Not_Churn",20,2.5,17.5,75,912.5,10,2,2,0,2,0.25,1.75,7.5,91.25,20,20,10,14,0
"9121","1","M","1","1","NO","No","Not_Churn",6,0.0535714285714286,0.375,1.60714285714286,19.5535714285714,3,2,0,0,2,0.0178571428571429,0.125,0.535714285714286,6.51785714285714,6,6,3,24,0
"9122","1","M","1","1","NO","No","Churn",4,4,4,4,4,4,1,1,1,0,1,1,1,1,0,0,0,551,0
"9123","1","M","1","1","NO","No","Churn",1750.11,29.1685,204.1795,875.055,10646.5025,175.011,10,5,2,8,0.166666666666667,1.16666666666667,5,60.8333333333333,1750.02,1200,175.002,480,0
"9124","2","M","2","1","NO","No","Not_Churn",1074.23,3.62915540540541,25.4040878378378,108.874662162162,1324.64172297297,53.7115,20,13,6,14,0.0675675675675676,0.472972972972973,2.02702702702703,24.6621621621622,1055.03,250,52.7515,233,0.2
"9125","1","M","1","1","NO","No","Churn",1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,546,0
"9126","2","M","2","1","NO","No","Not_Churn",23328.77,77.504219269103,542.529534883721,2325.12657807309,28289.0400332226,253.573586956522,92,62,21,71,0.305647840531561,2.13953488372093,9.16943521594684,111.56146179402,22828.09,4810,248.131413043478,0,0
"9127","2","M","2","1","NO","No","Churn",35982.7,336.28691588785,2354.00841121495,10088.6074766355,122744.724299065,290.183064516129,124,108,54,70,1.1588785046729,8.11214953271028,34.7663551401869,422.990654205607,35982.11,2033,290.178306451613,441,0.59
"9128","2","M","2","1","NO","No","Not_Churn",70.33,0.13096834264432,0.916778398510242,3.92905027932961,47.8034450651769,2.51178571428571,28,23,17,11,0.0521415270018622,0.364990689013035,1.56424581005587,19.0316573556797,66,20,2.35714285714286,0,4.33
"9129","2","M","2","1","NO","No","Not_Churn",486,3.30612244897959,23.1428571428571,99.1836734693877,1206.73469387755,27,18,9,3,15,0.122448979591837,0.857142857142857,3.6734693877551,44.6938775510204,486,100,27,338,0
"9130","2","M","2","1","NO","No","Not_Churn",2.16,0.00427722772277228,0.0299405940594059,0.128316831683168,1.56118811881188,0.113684210526316,19,15,16,3,0.0376237623762376,0.263366336633663,1.12871287128713,13.7326732673267,1,1,0.0526315789473684,0,1.16
"9131","1","M","1","1","NO","No","Not_Churn",30,0.214285714285714,1.5,6.42857142857143,78.2142857142857,7.5,4,4,1,3,0.0285714285714286,0.2,0.857142857142857,10.4285714285714,30,20,7.5,320,0
"9132","2","M","2","1","NO","No","Churn",60.23,0.971451612903226,6.80016129032258,29.1435483870968,354.579838709677,6.023,10,8,4,6,0.161290322580645,1.12903225806452,4.83870967741935,58.8709677419355,60.04,20,6.004,484,0.19
"9133","1","M","1","1","NO","No","Churn",3,3,3,3,3,3,1,0,1,0,1,1,1,1,0,0,0,549,0
"9134","2","M","2","1","NO","No","Not_Churn",1550,6.88888888888889,48.2222222222222,206.666666666667,2514.44444444444,193.75,8,8,2,6,0.0355555555555556,0.248888888888889,1.06666666666667,12.9777777777778,1550,500,193.75,265,0
